recipeID,recipe_name,summary,ingredient_name,full_step,category,image_link
372,비빔만두 만들기,만두와 채소만 있으면 간단하게 만들 수 있어요~ 스트레스가 확풀리는 매콤한 비빔만두!,[재료] 만두  1봉 양배추  깻잎  당근  양파  오이  [비빔만두 양념장] 고추장  2큰술 고춧가루  1큰술 식초  1.5큰술 다진마늘  1큰술 간장  1작은술 설탕  1작은술 올리고당  1큰술 매실액기스  1큰술 참기름  1큰술,기름을 두른후! 만두를 후라이팬에 굽기 시작합니다~ 노릇노릇하게 만두를 안타도록 잘구워요! 미리 준비해둔 채소를~ 먹기좋게 채썰어서 준비를 합니다! 노릇하게 구운 만두는 기름기를 좀빼주는게 좋아요~ 키친타월에다가 만두를 옮겨서 만두기름기를 제거해줘요~! 미리 채썰어둔 채소에 비빔만두 양념장을 버무려줍니다~ 개인취향에따라 더 매콤하게 드셔도 됩니다^^ 만두 위에 버무려진 채소들을 올려주면 비빔만두 만들기가 끝납니다^^,스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/24/f0cb265b964125863d392e0662a0888a1_m.jpg
373,정신 번쩍 들도록 아주 매운 떡볶이 황금레시피,아주 매콤한 음식으로 스트레스를 확 날려버리고 싶을때 딱인~ 엽기적으로 매운 떡볶이를 소개합니다.,[재료] 떡볶이떡  오뎅  비엔나소세지  양파  양배추  대파  고추  치즈  [양념] 고추장  2숟갈 (듬뿍) 고춧가루  1숟갈 간장  1숟갈 매실청  2숟갈 올리고당  2숟갈 설탕  2숟갈 다진마늘  1숟갈 캡사이신소스  약간 땡초  2개,"우선 떡볶이떡을 준비해주세요~ 전 냉동실에 냉동시켜뒀던 떡을 사용해서 미리 꺼내서 물에 살짝 담가두고 해동시켰어요. 떡볶이에 넣을 재료들을 적당한 크기로 손질을 해주세요. 준비한 양념을 물에 풀어서 끓여주세요. 양념이 충분히 풀어지면 끓기 전에 떡과 오뎅과 비엔나 소세지를 넣어주세요. 떡이 푹 익을쯤 양배추와 양파, 대파, 고추 등 준비한 야채들을 넣어주세요. 피자치즈 대신 집에 있던 체다치즈를 두장 올려줬어요. 체다치즈 두장 올려놓고 뚜껑 덮은채로 약한불로 살짝만 졸여주면 이렇게 먹음직스럽게 치즈가 야들야들~ 흐물흐물~ 정신 번쩍 들게 해주는 엽기적으로 매운 떡볶이 완성.",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/11/1c84cca40136fe16f62ce362462a79f41_m.jpg
374,화끈하게 매운 닭볶음탕,,,,스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/328fcb4fd1bf63dc90eab0054c05b457_m.jpg
375,치즈불닭 주말메뉴로 어떠세요?,"왠지 주말에는
 특별하고 색다른 메뉴를
별미로 가족들과 즐기고 싶은데
 어떤 음식을 준비해야
 모두가 맛있게 먹을 수 있을지
 고민하게 되는 날이 가끔 있기 마련이죠?
한 주간의 스트레스를 
날려버릴 멋진 만찬을
 오늘 다니엘랜드와 
준비 해 보시면 어떨까요?
이번 포스팅에서는
 여러분께 주말메뉴로 추천해 드리고 싶은
 치즈불닭 레시피로 함께하려고 합니다.
화끈하게 매운맛을 가끔 즐겨줘야
 스트레스가 풀리는 우리 한국인!
오늘은 그 알싸하고 
톡~ 쏘는 매운맛을 위해
 무시무시한 태국건고추와 
얼얼한 청양고춧가루를 사용해
 강력한 매운맛을 완성해볼까합니다.
매콤한 양념에는
잡내를 잡아 줄 카레가루도 넣고
 더욱 맛깔스럽게 완성해보자구요!",,"소요시간 :: 약30분 먼저 요리를 시작하기 전손을 깨끗하게 씻어주시고필요한 재료부터 준비해볼게요. 매운맛을 다소 중화시켜 줄달콤한 양파는 사방4cm 정도의 크기로 잘라 준비해주세요. 닭고기의 부위는얼마든지 기호에 따라달리 사용하셔도 OK !저는 담백한 닭가슴살 부위를 사용해볼텐데요,양파와 비슷한 크기로 잘라주세요. 매콤하면서도 중독성있는매력적인 양념을 만들어볼까요?▼고추장1T,청양고춧가루1T,굴소스1/2T,참기름1t,요리당1.5T,후추1/3t,카레가루2t▲위의 조미료를 넣고조물조물 가볍게 섞어밑간 해 주세요.피부가 예민한 분들은청양고춧가루 때문에 통증이 생기실 수 있으므로비닐장갑을 끼고 만드시길 권장합니다. 매움매움을 극대화 하는 step.5 !그릴팬을 중불에서 3분간 예열해주시고식용유2T를 두른 다음태국 건고추를 가볍게 부수어매운 향을 내 볼게요. 30초 정도만 지나도콜록콜록~~매운 향이 마구 솟구칠거에요.이때, 준비한 양파를 넣고앞뒤로 굽듯이 익혀주세요. 1분정도 노릇하게 구운 양파는다시 그릇에 담아 식혀볼게요.오븐에 넣기 전 불닭과 곁들여맛있는 조화로 완성해볼거에요. 그리고 양파를 구웠던 그 맵고 매운 기름에양념 해 두었던불닭을 굽기 시작해주세요.노릇하게 앞뒤로,속까지 잘 익을 수 있도록중불이하에서 조리를 권장합니다.2cm 정도의 닭고기 기준총 7 ~ 8분정도의 조리시간이 적당해요! 이쯤해서 오븐은 200도로 미리 예열해볼게요.오븐 치즈가 과하게 눌러붙지 않도록미리 팬에 식용유를 살짝 발라주시고치즈 - 구운양파 - 불닭 - 치즈위의 순서로 얹어구울 준비를 완료해 주세요! 예열 된 오븐에 넣고12분간 구워주시면 ? 그야말로 환상의 매운 맛이 중독적인치즈불닭이 완성되었습니다 :) http://blogdanielland.blog.me/",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/02/9531044eab1f048ebcbc80e257f9794e1_m.jpg
376,불닭볶음면+틈새라면=지옥의 염라면 만들기,"매운맛을 좋아 하시는 분들을 위해 집에서도 간단히 만들어 먹을 수 있는 매운라면 레시피를 소개합니다. 매운 맛의 최강자 불닭볶음면과 틈새라면을 이용해 만든 지옥의 염라면.
 강렬한 매운맛이 땡길때, 그냥 라면을 먹기에는 식상할때, 엄청난 스트레스를 해소하고 싶을 때
 염라면 하나로 모든 걸 해결 하세요!",[재료] 불닭볶음면  1봉지 틈새라면  1봉지 물  6컵,"냄비에 종이컵 6컵 양의 물을 넣고 , 물이 끓으면 준비된 면을 넣어 줍니다.끓는 시간이 조금 더 긴 불닭볶음면을 아래에, 그리고 위쪽에는 틈새라면입니다 면을 투하하고 바로 스프를 넣어 줍니다.매운향이 솔솔~~매운냄새를 잘 못맡는 피플들은 마스크를 써주세요아니면 콜록콜록!! 야채 스프도 넣어주세요 팔팔 3분정도 끓여주었습니다.익히는 정도는 취향에 따라 맞추시면 될 것 같네요.염뿅뿅은 꼬들꼬들한 라면이 좋아서 살짝만.일반 라면 끓이는 방식으로 조리해줍니다 완성이 된 라면에는 불닭볶음면의 후레이크 살포시 뿌려줍니다그러면 지옥라면이라고 불리는 염라면 완!성!제가 염씨인데 염라면이라니 뭔가가 친근하네요 ㅎㅎ",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/02/8d1dc2dcfa000dfc379e99f5db99c3a11_m.jpg
377,:: 초코 수플레 ::,"스트레스를 많이 받거나, 기분이 우울할때, 달달한 디저트가 생각날때, 
이럴 때 딱 좋은 푸딩같은 식감의 달콤한 디저트 초코수플레!",[재료] 다크초콜렛  40g 버터  40g 박력분  27g 설탕  40g 소금  약간 계란  1개,"다크 커버춰와 버터를 준비해 따뜻한 물에 중탕시켜주세요. 중탕이란 재료가 들어있는 볼보다 큰 냄비나 볼에 뜨거운 물을 담고 서서히 녹이는 과정이에요. 브라우니를 만드는 과정과 비슷하지만 브라우니 아니죠~초코수플레 맞습니다~ 분량의 설탕을 넣어주세요.본 레시피에는 45g을 넣으라고 되있었지만. 초코렛에도 은근한 단맛이 있어 그 단맛을 느끼기 위해 저는 35g을 넣어서 제 입에는 딱 좋았어요, 그래도 여러분들에게 소개해 드리는 레시피에는 적당히 달도록 40g으로 계량했어요~~~단게 싫으신 분은 35g을 넣어주세요~ 계란하나를 넣고 잘 섞어주세요. 그럼 걸쭉하게 될거에요. 박력분을 체쳐 넣고 마른가루가 보이지 않도록 잘 섞어주세요.박력분이 참 조금 들어가죠?? 그래서 더 촉촉하고 부드럽고 그래요~~ 수플레 컵에 적당히 반죽을 부어담아주세요. 저는 가족이 4명이니까 4개를 만들었어요^^ 맛있게 저녁먹고 디저트로 먹을려구요~~ 수플레라는것이 구울때 틀 밖에 물을 넣고 중탕식으로 굽는것을 말해요. 그래서 오븐밧드에 수플레컵을 넣고 그 밖에 물을 부어서 오븐에 넣어주셔야 완벽한 수플레가 완성되지요. 200'c에서 10분간 구워주세요. 드실때는 저렇게 위에 슈가파우더를 솔솔~~뿌려서 집에 놀러오신 분들이나 식후에 세팅해서 드시면 참 맛있는 디저트 타임이 되겠죠?오븐",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/04/643afea72b9205bb20fa7db9c098fd9c_m.jpg
378,스트레스 확~ 날려주는 '엽기적인' 그녀의 떡볶이,,,,스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/32c81e576cf35789384483695bf91d17_m.jpg
379,더블 초콜릿 쿠키 만들기,더블초콜릿쿠키는.. 초콜릿 함량이 높아 진한 맛을 느낄수 있고 촉촉하고 부드러운 점이 특징인데요~~ 달달한 맛에.. 아메리카노랑 함께 먹으면 더 맛있는 쿠키랍니다~ 진한 초콜릿쿠키가 생각날땐.. 더블로 챙겨드세요~^^,[재료] 박력분  40g 코코아가루  20g 다크초콜릿  80g 달걀  1개 설탕  60g 버터  50g 베이킹파우더  3g 바닐라에센스  3방울 호두  40g 초코칩  80g,"먼저.. 가루류 (박력분, 코코아가루, 베이킹파우더)를 체에 3회정도 내겨 준비해둡니다~ 호두도 굵직하게 다져 준비해주세요~ 이제 본격적으로 만들어볼께요~ 볼에 버터랑 다크초콜릿을 담은후 중탕으로 녹여줍니다~ 녹인 초콜릿에 분량의 설탕을 2회에 나누어 넣고 잘 섞어줍니다~ 달걀도 한개 넣고 섞어주세요~ 체에 내려두었던 가루류를 넣고 골고루 섞어줍니다~ 굵게 다진 호두랑 초코칩을 넣고 주걱으로 섞어줍니다~ 완성된 반죽이에요~ 이대로 바로 구우셔도 되지만.. 저는 냉장실에 30분정도 휴지키셔주었습니다~ 냉장고에서 꺼낸 반죽은 굳어있을거에요~ 적당한 크기로 반죽을 떼어내어 동글납작하게 눌러줍니다~ 오븐팬에 가지런히 팬닝해주세요~ 180도로 예열한 오븐에서 15분정도 사정없이 싸우나 시켜주세욧~ㅋ오븐",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/20/e763b91b9747ae10dd9bfc2dc364fb831_m.jpg
380,리얼 핫초콜릿,달콤하고 따뜻한 리얼 핫 초콜릿입니다.,[재료] 다크초콜릿  [양념] 우유 ,큰 볼에 물을 붓고 중약불로 물을 데워주세요. 작은 볼에 우유를 붓고 초콜릿을 넣어 줍니다. 중탕으로 우유를 따끈하게 하면서 초콜릿을 저어주면 초콜릿이 녹기 시작합니다. 초콜릿이 녹으면 불을 꺼주세요. 데워진 잔에 찻 초콜릿을 부어 주세요.,스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/97a4916dc7c78f5ec6e289aa98b0fd1e_m.jpg
381,생태찌개 얼큰하게 끊이는법,싱싱한 생태로 보글보글 끊어서 드셔 보세요. 생태찌개 속풀이 국으로 좋아요.,[재료] 생태  1마리 쑥갓  2줌 무  1/2개 물  3컵 [양념] 고추가루  3큰술 청양고추  1개 대파  1개 굵은소금  1큰술 다진마늘  1큰술,생태를 손질 하세요. 내장 제거를 하시고요. 비늘 벗기고 뒤 지느러미를 잘라내고4등분으로 잘라 준다. 무는 반으로 부채꼴 모양으로 잘라 주세요. 너무 두툼하게 썰지 마세요. 나박나박하게~ 무우 썰어 준다. 물을 부은후 고추가루3큰술을 넣어 주세요. 고추장은 사용 하지 않아요. 깔깔한 맛을 내기 위해서 청양고추를 1개 썰어 넣어 주세요. 보글보글 생태찌개가 끊이기 시작하네요~~ 소금간은 굵은소금으로 해주세요. 1큰술. 다진마늘 1큰술을 넣어 주세요. 대파를 썰어 넣어 주세요. 쑥갓을 손질 해주세요. 통째로 넣어시면 먹기 불편해요. 손질한 쑥갓을 씻어 생태찌개가 다 끊었다 싶을때 넣는다. 마지막으로 살짝 끊어 주시면 됩니다. 얼큰한 생태찌게 완성~,스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/71f6391f88cdab2cd42dc8e8fde94d5f1_m.jpg
382,얼큰한 쌀국수 해물짬뽕,"속이 편한 쌀국수를 이용하여서 해물짬뽕을 만들어 보았습니다. 
마트에서 파는 냉동 모듬 해물을 이용하니 더욱 간단해요~",[재료] 쌀국수  300g 애호박  1/4개 당근  1/4개 양파  1/3개 냉동해물  350g [양념] 고춧가루  3큰술 가쓰오부시장국  3큰술 식용유  2큰술 다진마늘  1큰술 후춧가루  1/2작은술 소금  약간 물  6컵,"쌀국수는 찬물에 30-40분 정도 담가 주세요. 애호박, 당근, 양파, 마늘을 준비해 주세요. 양파는 가늘게 채 썰어 주시고 당근과 애호박은 2X4cm 크기로 얇게 썰어 주세요. 모듬해물은 찬물에서 해동시킨후 흐르는 물에 살살 씻어 주세요. 중불에서 달군 궁중팬에 식용유를 두르고 다진 마늘을 볶다가 양파와 고추가루를 넣고 타지 않을 정도로만 볶아 주세요. 여기에 물 6컵을 부어 주세요. 국물이 끓어 오르면 당근, 애호박과 모듬 해물을 넣은 후 가쓰오부시 장국, 후춧가루, 소금을 넣고 간을 맞춰 주세요. 해물을 넣었기 때문에 오래 끓이지는 마세요. 국물이 끓는 동안 불린 쌀국수는 끓는 물에 데친 후 찬물에 씻어 물기를 빼 주세요. 그릇에 국수를 담고 짬뽕국물을 부어 주시면 끝..",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/10/0f889a7fb98165127504ccc5d7c2e59d1_m.jpg
383,얼큰한 강된장 만들기,슥삭슥삭 밥 한공기 뚝딱~! 마법의 강된장을 얼큰하게 즐겨보세요~,[재료] 두부  1/3모 감자  80g 파  1뿌리 고추  1개 [양념] 된장  3큰술 고춧가루  1큰술 고추장  1작은술 참기름  1큰술 깨소금  1/2큰술 멸치(내장제거) + 마른새우를 갈은것  2큰술,"두부, 감자는 사방 1cm 크기로 썰어 줍니다. 파와 고추는 1cm 크기로 동글동글하게 썰어 줍니다. 강된장 : 된장 3큰술, 고춧가루 1큰술, 고추장 1작은술, 참기름 1큰술, 깨소금 1/2큰술, 멸치 + 마른새우를 갈은것 2큰술(멸치는 내장만 제거, 마른 새우는 통째로 갈아 주세요.) 팬에 들기름(또는 참기름)과 다진마늘 1큰술을 넣고 볶습니다. 마늘향이 나기 시작하면 만들어 두었던 양념장을 넣고 30초간 볶습니다. 멸치국물 1컵을 넣고 끓어오르면, 감자, 두부, 파의 흰부분을 먼저 넣고 약불에서 뭉글하게 젓지말고 졸입니다. 고추랑, 파의 초록색부분을 넣고 자작할때까지 조린 후 불을 끄고 담아 내어가시면 Ok.",스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/25/28e225cba57f57aa85a6c6f2f7f2cf311_m.jpg
384,매운 아귀탕 만들기,아귀는 생긴 모습과 달리 맛은 다른 어류와 비교할 수 없을 정도로 담백하고 시원한맛이 나는 생선으로.. 날씨가 추워지는 겨울이 제철로.. 무나 파등을 넣고 끓이는 아구탕은 정말 최고의 맛,[재료] 아귀  1마리 미나리  약간 두절콩나물  약간 무  약간 청양고추  2개 대파  1/2개 [양념] 된장  1큰술 물고추  2큰술 소금  1작은술 마늘  1작은술 생강즙  1작은술 청주  1작은술 후추  약간,마트나 시장에가면 아귀손질 깨끗이 해주시구요~ 안에든 간이나 내장등도 넣어주시니 전부 담아도시면 되네요~ 아귀찜이나 아귀탕을 끓일땐 꼭 두절 콩나물을 사용하게되는데요.. 음식점에서 물어보니..콩나물머리가 아귀와 만나면 비린맛이 나기때문에 콩나물 머리를 떼어낸다고 하던데..진짜 그런건지 우짠지는 알수업으나..암튼 아귀요리를 할때는 두절 콩나물을 사용하게되네요~ 대파도 어숫썰어 준비해두세요~ 물이 끓으면 된장 1큰술을 넣어주세요~ 국물양은 크게 상관없으니 생선이 잠길정도로만 국물양으로 잡아주세요~ 된장푼 국물에 손질해둔 아귀를 넣고 끓여주세요~ 이때 고추가루를 풀어주셔도 되지만.. 전 물고추를 2큰술 넣어주었답니다.. 물고추는 건고추를 물에 잠깐 불렸다가 마늘과 생각을 넣고 갈아둔걸 말합니다.. 전라도에선 물고추에 멸치액젖을 넣어 김치양념으로 만들기도하고 멸치액젖은 넣지않은 물고추를 냉동보관해두고 얼큰한 매운탕을 끓일때 양념으로 사용하기도 한답니다~ 국물이 끓으면 두절콩나물을 넣어주고..청량고추도 넣어주세요~ 콩나물을 넣고나서는 뚜꺼을 열고 끓이시다가 미나리를 넣어주시고.. 마지막에 대파를 넣어주시면 끝~ 시원한 국물맛과 담백한 고기살마세..자꾸만 손이가게되는 아귀탕입니다~,스트레스 해소,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/2f728c1c1e323f96cac89d4c834971d31_m.jpg
